Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,LoanAmount_log,ApplicantIncome_log,CoapplicantIncome_log,Loan_Amount_Term_log,Loan_to_Income_Ratio,Total_Income,amountspent_Per_Person,Household_Load
1,1,3,1,0,0,1.0,-0.7134288327066142,0.34890253554786704,-1.012524724918452,-0.23891186772020764,1.0750527094087503,-0.6607213395596023,-0.16518033488990058,5
1,1,0,1,0,0,2.0,-0.7631697725828039,-1.5404132749687138,1.062316549384745,0.15171393716881562,1.5962664702433051,-0.14135848924899364,-0.14135848924899364,2
1,0,0,0,0,0,0.0,1.0457975550274154,0.8603570426922511,1.4555137110658936,0.15171393716881562,0.45157854916139767,1.0999335830116754,1.0999335830116754,1
1,1,2,1,0,1,0.0,0.8115719955031627,1.1610296958693664,-1.012524724918452,0.15171393716881562,5.4649483468901,-0.18366218824948033,-0.061220729416493445,4
1,1,3,1,0,1,2.0,0.3189977690250431,-0.011866799685090159,-1.012524724918452,-2.068001532568849,-0.31140219473067293,-0.7857200114173026,-0.19643000285432566,5
1,1,0,0,0,1,1.0,0.059356885014638976,-0.6348491977425109,1.0507458996777772,0.15171393716881562,0.14272025899324825,0.03672271351438233,0.03672271351438233,2
0,0,0,0,0,1,1.0,1.0898251095987914,1.4890895086531792,-1.012524724918452,0.15171393716881562,2.2868351728763625,0.1985421386758338,0.1985421386758338,1
0,0,1,0,0,1,1.0,-0.7134288327066142,-0.19883409515423317,-1.012524724918452,0.15171393716881562,0.5889492204001175,-0.8414205991389514,-0.4207102995694757,2
0,1,0,0,0,1,1.0,-0.29797998284449817,-0.33870808820225734,1.0215061259401719,0.15171393716881562,-0.43641013356115543,0.0830255797828342,0.0830255797828342,2
1,0,0,0,0,1,2.0,0.44550099074606236,-0.6300706377206947,1.6838038561031614,-2.8109003403449377,0.4227834740086573,0.9958482333638876,0.9958482333638876,1
1,1,3,1,0,0,2.0,-1.386548595999102,-0.6423744989669419,0.4930793443924446,-2.068001532568849,9.287298036904632,-0.38780757796227533,-0.09695189449056883,5
1,1,1,1,0,0,1.0,0.5272266409374103,0.555283971192663,0.34390625195416163,0.15171393716881562,0.5863349348843196,-0.08481519431929409,-0.042407597159647044,3
1,0,2,0,0,0,0.0,-0.3631905416919125,-0.23593377048890707,-1.012524724918452,0.15171393716881562,0.2909111860970654,-0.8519054156512618,-0.2839684718837539,3
1,1,2,0,0,1,1.0,0.3733248344567891,0.3289144611388394,0.3144464048695163,0.15171393716881562,0.5802728362591152,-0.19404893225480752,-0.06468297741826917,4
1,1,0,0,0,1,1.0,0.3189977690250431,0.3047282794077327,1.2579935718121265,0.15171393716881562,0.2041295888811139,0.5478376600528878,0.5478376600528878,2
0,0,0,0,0,1,2.0,-1.1039106551551854,-0.4460352752601054,-1.012524724918452,0.15171393716881562,0.756849670236428,-0.9082613044049301,-0.9082613044049301,1
1,1,0,1,1,1,2.0,0.18258800826092825,0.340431521243385,-1.012524724918452,0.15171393716881562,-0.2716706660066199,-0.6639978447196994,-0.6639978447196994,2
1,1,0,0,0,1,0.0,-0.15210070547735535,-0.16914093793099647,0.6774704718223254,0.15171393716881562,-0.29921673901770884,-0.14887545006152728,-0.14887545006152728,2
1,1,0,0,0,1,0.0,0.8327391485118387,-0.8715190814889291,1.7619423157592387,0.15171393716881562,0.9352172275628654,1.1279128473312303,1.1279128473312303,2
1,1,0,0,0,1,2.0,0.6769808993819153,-0.1668734835678514,0.9297002617226499,0.15171393716881562,0.8874634697794226,0.04638531501609555,0.04638531501609555,2
0,0,0,0,0,1,1.0,1.566074325973611,1.2723109040114287,-1.012524724918452,0.15171393716881562,6.028320411199078,-0.07455456641825048,-0.07455456641825048,1
1,0,0,0,1,1,0.0,0.23269932009690858,0.9908677294482094,-1.012524724918452,0.15171393716881562,-10.744764684309338,-0.32209453126357823,-0.32209453126357823,1
0,0,0,0,0,1,2.0,-1.474817258553125,-0.9651734028532944,-1.012524724918452,0.15171393716881562,0.7457241516503773,-1.0301472963605383,-1.0301472963605383,1
0,0,0,0,0,1,1.0,-2.2047869559706785,0.07739410348250654,-1.012524724918452,0.15171393716881562,2.357731535499399,-0.7572144165244588,-0.7572144165244588,1
1,1,1,1,0,1,2.0,0.48699294985912045,0.2614228478621126,0.20058279065273799,0.15171393716881562,1.0540844294121459,-0.2733160946047869,-0.13665804730239345,3
1,0,0,0,0,1,2.0,-0.6888266348391596,-0.23885807654013438,-1.012524724918452,0.15171393716881562,0.5504523747939298,-0.8527245419412861,-0.8527245419412861,1
1,1,3,1,0,1,0.0,0.6769808993819153,-0.8553111993188934,0.44604196960596165,0.15171393716881562,-1.6541211755810739,-0.46329016543668533,-0.11582254135917133,5
1,1,2,0,1,1,1.0,1.0095016574799283,0.7832530156434281,-1.012524724918452,-1.5720621081010118,-4.403079911917856,-0.45675889334356456,-0.15225296444785485,4
1,1,2,1,0,1,2.0,-0.03406397288611043,-0.5507131588954509,0.7588035616388826,0.15171393716881562,-0.16369795260625325,-0.19315273148700043,-0.06438424382900014,4
1,1,2,0,0,0,0.0,0.3733248344567891,-0.38556435420396573,0.5202586661294774,0.15171393716881562,2.771645135714747,-0.3076916481461625,-0.10256388271538751,4
1,1,1,0,0,1,0.0,-0.430014473094094,-1.5563775672614726,0.7881504287957017,0.15171393716881562,0.5597491309053172,-0.38440055261015227,-0.19220027630507613,3
1,1,2,0,1,1,0.0,2.433452947217629,1.210112870310455,1.873904785730184,0.15171393716881562,0.7890528585176048,2.3132387116238613,0.7710795705412871,4
1,1,2,0,0,1,2.0,0.6166198896709622,-0.004526639584165094,0.4073616040566597,0.15171393716881562,1.530701016676681,-0.26151443999576046,-0.08717147999858682,4
1,1,1,1,0,1,2.0,0.1308550359135968,-0.28795341166060223,0.0873492827852431,0.15171393716881562,-0.6523047987456959,-0.4959218317451639,-0.24796091587258196,3
1,1,2,0,0,1,0.0,0.48699294985912045,0.0778948265258112,0.35537527222146964,0.15171393716881562,1.1239939041885632,-0.262157609765596,-0.08738586992186533,4
1,1,0,0,1,1,2.0,1.4387037743181537,1.911578611573288,-1.012524724918452,0.15171393716881562,1.6002419829040786,1.2011527176655132,1.2011527176655132,2
1,0,0,1,0,0,0.0,-0.2554029834242526,0.7959545013848742,-1.012524724918452,0.15171393716881562,1.1793079365070434,-0.4493867567333464,-0.4493867567333464,1
1,0,0,0,0,1,0.0,-0.03406397288611043,-0.7215314602199965,0.6028365434342652,0.15171393716881562,0.2869876302083172,-0.3404751256335251,-0.3404751256335251,1
1,1,3,0,0,0,1.0,2.7724869500101534,2.334588452777256,-1.012524724918452,-2.068001532568849,2.097090247306334,5.113136053563317,1.2782840133908293,5
1,1,1,1,0,1,1.0,1.5599838279217961,-0.8450397247156496,1.8666081128991545,-2.068001532568849,1.5270478667567926,1.4248637198932337,0.7124318599466168,3
1,1,0,0,0,1,1.0,0.48699294985912045,0.350168784349574,-1.012524724918452,4.496148240868803,-0.7352435752910386,-0.6602298637855878,-0.6602298637855878,2
1,0,0,0,0,1,2.0,0.3189977690250431,0.9818406148161068,-1.012524724918452,0.15171393716881562,-10.396187732381504,-0.3286475415837722,-0.3286475415837722,1
1,1,0,0,0,1,1.0,1.252750172421268,1.5735220194225834,-1.012524724918452,0.15171393716881562,2.233077030306502,0.33500857859387345,0.33500857859387345,2
0,0,2,0,0,1,2.0,0.18258800826092825,-0.3320001044441565,-1.012524724918452,0.15171393716881562,-0.13580114273344193,-0.8782812821900425,-0.29276042739668084,3
1,1,0,0,0,1,1.0,-0.05328755607301021,0.3925421463301138,-0.12771315300941147,0.15171393716881562,-0.20121496292696361,-0.35964879966970675,-0.35964879966970675,2
1,1,1,0,0,1,1.0,-0.2554029834242526,-0.7805141216294917,0.5946940761270912,0.15171393716881562,1.3744641097989247,-0.35920281881538635,-0.17960140940769317,3
1,1,2,0,0,1,2.0,-0.29797998284449817,-0.5394652208755867,0.32342109419007026,0.15171393716881562,1.379255189280157,-0.45303377659480804,-0.15101125886493602,4
0,0,1,1,0,1,1.0,0.07750140582304901,0.5211642955256858,-1.012524724918452,0.15171393716881562,-0.15772821983004803,-0.5892935270694879,-0.29464676353474395,2
0,0,0,0,0,1,1.0,-0.34127438661846404,-0.09008903948626143,-1.012524724918452,0.15171393716881562,0.3095139908784955,-0.8096384990860106,-0.8096384990860106,1
0,0,1,0,0,1,1.0,-1.0766282009663084,0.33532436313097624,-1.012524724918452,0.15171393716881562,1.5898222471773935,-0.6659637478157575,-0.33298187390787876,2
1,1,2,0,0,1,1.0,1.0368154984239777,0.3945855411855981,1.6720568851254585,0.15171393716881562,0.5016908030261852,1.2807812135001466,0.4269270711667155,4
1,1,1,0,0,1,2.0,-0.29797998284449817,-1.355199410515885,1.0592682318873603,0.15171393716881562,1.0069232455514434,-0.10937800209643112,-0.05468900104821556,3
1,1,2,0,0,1,2.0,0.34331619586142237,-0.4212951171931119,0.6949543242788138,0.15171393716881562,1.2545391749012342,-0.20587542455749844,-0.06862514151916614,4
1,0,0,0,0,1,1.0,0.38807798445233965,0.3855711277670561,1.315902728958173,0.15171393716881562,0.22808342480163674,0.6553972096080346,0.6553972096080346,1
1,1,0,0,0,1,1.0,0.7003787776468102,1.144775112086577,0.027779134296034052,-0.23891186772020764,0.5973103417667148,0.14719061279697992,0.14719061279697992,2
1,1,0,0,0,1,2.0,-1.242999868648465,-1.0420304427836624,-1.012524724918452,0.15171393716881562,0.604997075857875,-1.046529822161023,-1.046529822161023,2
1,0,1,0,1,1,0.0,-0.4526475107638485,0.3220453765001151,-1.012524724918452,0.15171393716881562,0.6555554656351655,-0.6710423308139079,-0.3355211654069539,2
1,1,0,0,0,1,1.0,1.4716934962110768,0.7832530156434281,0.7962514512478647,0.15171393716881562,0.9317438013376408,0.3127706217752539,0.3127706217752539,2
1,0,1,1,0,1,2.0,-0.5922069249552118,-0.2312627056762563,-1.012524724918452,-1.5720621081010118,0.47613194215353355,-0.850594813587223,-0.4252974067936115,2
0,0,0,0,0,1,1.0,-0.5922069249552118,-0.5007866866328153,-1.012524724918452,0.15171393716881562,0.3913318306032937,-0.9221864513353423,-0.9221864513353423,1
1,1,0,0,0,1,2.0,-0.7134288327066142,-0.5840645033065942,0.36341063785086886,0.15171393716881562,3.233248741113784,-0.4438312949291284,-0.4438312949291284,2
1,1,3,0,0,0,1.0,0.0038438833565294403,-0.33017388268776926,0.21623102666866387,0.15171393716881562,-0.03373518525711622,-0.45027340912779557,-0.11256835228194889,5
1,1,0,0,0,1,0.0,-0.2343835847560419,-0.28974751236091384,0.6591748832523354,0.15171393716881562,-0.6344510537767641,-0.19509975071043223,-0.19509975071043223,2
1,1,2,0,0,1,2.0,1.1818731673629743,1.6256662599762983,0.12151154550263817,0.15171393716881562,0.676446989915259,0.8157892999459455,0.2719297666486485,4
1,1,2,1,0,1,2.0,-0.3631905416919125,0.1071919870388919,0.05250094767839576,0.15171393716881562,-2.2743056374716057,-0.39169125850035835,-0.13056375283345278,4
1,1,2,0,1,1,0.0,0.7119252560530797,-0.9651734028532944,1.4930387637656248,0.15171393716881562,1.3486872008851487,0.5431130456601574,0.18103768188671912,4
1,1,0,0,0,1,1.0,1.0277727227206086,-0.01134157674418124,1.1703735347286561,0.15171393716881562,0.8867509783836138,0.33419476161804085,0.33419476161804085,2
1,1,0,0,0,1,1.0,-1.8121867082897953,-0.6062973741084765,1.2117794627031333,-2.068001532568849,-2.992965014862683,0.22008214315116836,0.22008214315116836,2
1,1,0,0,0,1,1.0,1.4048848884291478,0.27436842302005543,1.672210781918135,0.15171393716881562,0.7217198688166182,1.2349245038606096,1.2349245038606096,2
1,1,2,0,1,0,0.0,0.3189977690250431,0.9473307680508075,-1.012524724918452,0.15171393716881562,-4.893057337701816,-0.3530575050264948,-0.1176858350088316,4
0,1,0,0,0,1,1.0,0.04103243448715454,-1.024199945673722,-0.4404755735584101,0.15171393716881562,-0.02801469263899906,-0.8700452167224657,-0.8700452167224657,2
0,1,0,0,0,1,0.0,-0.3195375239398279,0.27436842302005543,-1.012524724918452,0.15171393716881562,0.4328859932754603,-0.6888992839364365,-0.6888992839364365,2
1,1,0,0,0,0,2.0,-1.6870137461924983,-1.1839630855211674,-1.012524724918452,0.15171393716881562,0.7680505842893107,-1.0758545433438913,-1.0758545433438913,2
1,1,1,0,1,1,1.0,0.3189977690250431,-1.0459188111870519,-1.012524724918452,0.15171393716881562,-0.15497037612631082,-1.0473489484510474,-0.5236744742255237,3
1,0,0,1,0,1,0.0,-0.3631905416919125,-0.1765265481258466,-1.012524724918452,0.15171393716881562,0.3054456522821297,-0.8350314140767623,-0.8350314140767623,1
0,0,0,1,1,1,1.0,1.1818731673629743,1.9580760122778864,-1.012524724918452,0.15171393716881562,1.2499302609628897,1.3884049875650564,1.3884049875650564,1
1,1,0,1,0,0,0.0,1.124033415247206,0.810142239062552,-1.012524724918452,0.15171393716881562,-5.5540053799296585,-0.441031668575099,-0.441031668575099,2
1,0,0,0,0,1,2.0,0.6166198896709622,0.601453200177348,-1.012524724918452,0.15171393716881562,-1.5000306578260665,-0.5522690187603919,-0.5522690187603919,1
1,1,1,1,0,1,2.0,-0.34127438661846404,-0.349111608873398,0.4786293785888352,-2.068001532568849,-2.634961884907964,-0.32196687617201736,-0.16098343808600868,3
1,1,0,0,0,1,2.0,0.2811879348823558,0.7309592638883656,-1.012524724918452,0.15171393716881562,-0.998659188714591,-0.4860836145264327,-0.4860836145264327,2
1,1,0,0,1,1,1.0,0.5139504620059098,-1.297264293004243,1.3824362841036564,0.15171393716881562,6.034266140450132,0.29797713115372215,0.29797713115372215,2
1,1,2,0,0,1,1.0,0.44550099074606236,0.5189509231719117,-1.012524724918452,0.15171393716881562,-0.9026025878392059,-0.590276478617517,-0.19675882620583898,4
1,1,3,0,0,0,1.0,0.7571351941452804,-0.4955848360890033,1.3630849214106489,-0.909235247953949,0.8727782359405246,0.44717662205104036,0.11179415551276009,5
1,1,0,0,0,1,1.0,-0.3631905416919125,1.9356265339882017,-1.012524724918452,0.15171393716881562,-0.3934458129357536,1.294860765244287,1.294860765244287,2
1,0,0,0,1,0,2.0,0.8327391485118387,1.5328677436193667,-1.012524724918452,0.15171393716881562,1.6003657560177327,0.2666934460058512,0.2666934460058512,1
1,1,1,0,1,1,0.0,0.04103243448715454,-0.30836690983003384,0.1862874836643936,0.15171393716881562,-0.33611260943740645,-0.4580562245528444,-0.2290281122764222,3
1,0,0,0,0,1,2.0,-2.1042359553518635,-1.5404132749687138,0.1885533333640402,0.15171393716881562,1.5565487892585312,-0.7299630650354321,-0.7299630650354321,1
1,1,3,0,0,1,2.0,3.002401324725642,2.3997772672989446,-1.012524724918452,-0.909235247953949,2.1642788410923304,7.040376388732367,1.7600940971830918,5
1,0,0,0,0,1,1.0,0.3189977690250431,0.316871935981656,0.7203951879157866,0.15171393716881562,0.3075367585414606,0.04077314300246691,0.04077314300246691,1
1,1,2,0,0,1,0.0,-0.5684993986752971,-1.3290639614373188,0.46583000767237126,0.15171393716881562,0.658569320861185,-0.5509685509850261,-0.18365618366167535,4
1,0,0,0,0,1,2.0,-1.271352941738546,-1.355199410515885,0.6410753673338551,0.15171393716881562,1.7802970700630485,-0.45002306745569476,-0.45002306745569476,1
1,1,1,0,1,1,2.0,-0.3631905416919125,-2.3098027935944643,1.0915856517622795,0.15171393716881562,0.2981328444826167,-0.2423215412837817,-0.12116077064189085,3
1,1,0,0,0,1,2.0,-0.5922069249552118,-1.522745829719197,0.5254987703805317,0.15171393716881562,0.5938417360166898,-0.5536279222530586,-0.5536279222530586,2
0,0,0,0,0,0,2.0,-1.3574822218656204,-0.48715350344517244,-1.012524724918452,0.15171393716881562,0.9051823225751825,-0.9187461209172405,-0.9187461209172405,1
1,1,0,1,0,1,0.0,0.904286078171661,0.14325936208760326,0.6844994532890132,0.15171393716881562,1.0924511601368159,-0.04644741264100871,-0.04644741264100871,2
1,1,1,0,0,1,1.0,-0.2343835847560419,-0.1432080638348419,-1.012524724918452,0.15171393716881562,0.20280084379095534,-0.8253657238544762,-0.4126828619272381,3
1,0,0,0,1,1,2.0,0.0038438833565294403,1.0648443163671224,-1.012524724918452,0.15171393716881562,0.07346929228796795,-0.2655748172519051,-0.2655748172519051,1
1,1,0,0,0,1,1.0,-0.6888266348391596,-1.2566436611739566,0.44853433267195647,0.15171393716881562,0.8523928762411936,-0.5462921208378605,-0.5462921208378605,2
1,1,0,0,0,0,0.0,-0.8391221635187287,-0.9781171797243136,0.8885928918029624,-2.068001532568849,9.37312301501816,-0.18952797717639552,-0.18952797717639552,2
1,1,2,0,0,1,0.0,-0.05328755607301021,-0.9026894670744084,0.8314759357003255,0.15171393716881562,0.748278522983111,-0.21965923540087032,-0.07321974513362343,4
1,1,2,0,0,1,1.0,1.2217107132792204,0.9630239299530982,0.5433584091616386,-0.909235247953949,0.8110229930053411,0.2564417434633556,0.08548058115445185,4
1,1,1,0,0,1,0.0,0.8115719955031627,1.8378551405488246,-1.012524724918452,-2.068001532568849,0.9833298035954466,0.9493532961120593,0.47467664805602966,3
1,1,2,0,1,1,0.0,0.2811879348823558,0.7081679722565979,-1.012524724918452,-2.6805308339872918,-0.923876117165571,-0.4983705088767964,-0.16612350295893213,4
1,1,0,1,1,1,1.0,-0.9166831350070983,0.16435005977552938,-0.2138766651635222,0.15171393716881562,18.508902999221874,-0.4763318658762843,-0.4763318658762843,2
1,0,0,0,0,1,2.0,0.148279481960542,0.566308455513647,-1.012524724918452,0.15171393716881562,-0.33230406896263043,-0.5688153698188817,-0.5688153698188817,1
0,0,0,0,0,1,2.0,-0.8906507875893419,-0.342374835455329,-1.012524724918452,-0.23891186772020764,0.6573555809137874,-0.881066311576125,-0.881066311576125,1
1,1,1,0,0,1,2.0,-2.2047869559706785,0.677876892684795,-1.012524724918452,0.15171393716881562,6.588379614636972,-0.5142615589032667,-0.2571307794516334,3
1,1,1,0,0,1,0.0,0.665125846967169,0.1350400192292734,1.0843582842959845,-2.6805308339872918,0.5454541350798198,0.28799249215386663,0.14399624607693332,3
1,1,0,0,0,1,1.0,0.3733248344567891,-0.8752141287195601,0.784075104376958,0.15171393716881562,-4.096212760117097,-0.2501931044625636,-0.2501931044625636,2
1,0,0,0,0,1,2.0,0.23269932009690858,0.7832530156434281,-1.012524724918452,0.15171393716881562,-1.0149499946274363,-0.45675889334356456,-0.45675889334356456,1
1,1,0,0,0,1,1.0,-1.299884372947653,0.28190599617086487,-1.012524724918452,-2.068001532568849,1.7791555592557702,-0.686114254550354,-0.686114254550354,2
1,1,2,1,0,1,0.0,-0.3631905416919125,0.3047282794077327,-1.012524724918452,0.15171393716881562,0.5131285187930662,-0.6775953411341018,-0.22586511371136728,4
1,1,0,0,0,1,0.0,1.0635827659244625,0.7611111279535387,0.7043231576493669,0.15171393716881562,0.7257799113707004,0.23312150581408558,0.23312150581408558,2
1,1,0,0,0,1,0.0,2.6952699382102336,2.040390315228337,1.6145687042820973,0.15171393716881562,0.7374282239069408,3.593602977558886,3.593602977558886,2
1,1,0,1,0,0,2.0,-0.4984510086246396,1.1597640292886067,-1.012524724918452,0.15171393716881562,-3.3853121675415565,-0.18480896505551425,-0.18480896505551425,2
0,0,1,0,1,1,1.0,0.3733248344567891,1.3158503485500275,-1.012524724918452,0.15171393716881562,1.2307724945461112,-0.026881416338839226,-0.013440708169419613,2
1,0,1,1,0,1,1.0,-0.7382098871113856,-0.8318821628114581,0.2542966891744304,0.15171393716881562,1.2780963524981224,-0.5555214957622472,-0.2777607478811236,2
1,1,2,0,0,1,1.0,-0.6888266348391596,-0.08299924527444838,-1.012524724918452,0.15171393716881562,0.6287645488193844,-0.8075087707319475,-0.2691695902439825,4
1,1,0,0,0,1,0.0,-0.05328755607301021,0.6254619223651855,-1.012524724918452,0.15171393716881562,0.13767160192479858,-0.5406374254420476,-0.5406374254420476,2
1,1,0,0,0,1,1.0,-0.6888266348391596,1.8532574022302148,-1.012524724918452,0.15171393716881562,-0.819317071202321,0.9980093977394996,0.9980093977394996,2
1,1,2,1,0,1,2.0,0.09546596169453615,0.13746157260416556,1.1670801964134538,-2.068001532568849,0.07317968957515747,0.378761068433335,0.12625368947777835,4
1,1,0,0,0,1,1.0,1.4252780651258172,0.7019986815790815,1.4920438842140644,0.15171393716881562,0.6496127683879184,1.0699032623946492,1.0699032623946492,2
0,1,0,0,0,1,1.0,0.16552381845327982,-0.9773544030234979,0.8192897932120712,0.15171393716881562,-1.0471908838464985,-0.2454543032426068,-0.2454543032426068,2
1,1,0,0,1,1,1.0,0.8008610546985389,0.7300578782657541,0.7550742388597589,0.15171393716881562,0.5392523974557987,0.25217324421361853,0.25217324421361853,2
1,1,3,0,0,0,0.0,1.9813218717882957,2.479425491990252,-1.012524724918452,0.15171393716881562,1.3506856879919513,11.830135457020154,2.9575338642550384,5
0,0,0,0,0,0,1.0,0.148279481960542,0.14325936208760326,-1.012524724918452,0.15171393716881562,-0.17058022590208263,-0.7352618319518089,-0.7352618319518089,1
1,0,0,0,0,1,2.0,-1.386548595999102,-0.38992507408397775,-1.012524724918452,0.15171393716881562,0.9886618380104313,-0.8936808564424985,-0.8936808564424985,1
1,0,0,0,0,1,0.0,0.21617579725061684,-0.007669005283501354,0.902359288328736,0.15171393716881562,0.2416208171109501,0.07062338522320119,0.07062338522320119,1
1,1,0,0,0,1,1.0,-2.0052852384652717,-1.3866219565359188,0.016961432256632526,0.15171393716881562,1.4640746396049127,-0.7748408278199803,-0.7748408278199803,2
1,1,0,0,0,1,0.0,0.8431980542634584,1.410539504739304,-1.012524724918452,-2.068001532568849,2.1185094047085014,0.08845156529657483,0.08845156529657483,2
1,0,0,0,0,1,0.0,0.665125846967169,-0.18507958634625815,1.4310636797509213,0.15171393716881562,0.533815680704002,0.6335096268425151,0.6335096268425151,1
1,1,0,0,0,1,2.0,0.3189977690250431,1.7852378210555926,-1.012524724918452,0.15171393716881562,0.4128282160865921,0.7965043303935347,0.7965043303935347,2
1,1,3,1,1,1,1.0,0.04103243448715454,-0.38992507408397775,0.757872521975236,0.15171393716881562,0.11151710583213802,-0.1528804432214492,-0.0382201108053623,5
1,1,1,0,0,1,2.0,1.7477345374412414,1.5656707796788152,-1.012524724918452,0.15171393716881562,3.1596257849084792,0.321411082179471,0.1607055410897355,3
1,1,0,1,0,1,0.0,0.44550099074606236,-0.678909985495922,1.0129758971279772,0.15171393716881562,1.3335721342222526,-0.010699519723631368,-0.010699519723631368,2
1,1,2,1,0,1,1.0,-0.29797998284449817,-1.373003239089799,0.46950196552562934,-2.068001532568849,0.329805824920439,-0.5574353856942946,-0.18581179523143154,4
1,1,0,0,0,1,1.0,0.0038438833565294403,-1.297264293004243,1.1324971094361866,0.15171393716881562,-0.02332918044291107,-0.021121107782214543,-0.021121107782214543,2
1,1,0,0,0,0,2.0,0.5790425259506874,0.49318792186216187,0.3580592751449672,0.15171393716881562,0.680228408371297,-0.10531938744767136,-0.10531938744767136,2
1,1,1,0,0,1,1.0,-2.8416713382730925,0.6187559100573836,0.04594143112749595,0.15171393716881562,-4.275135707941259,-0.19095639300097983,-0.09547819650048991,3
1,1,0,1,0,1,2.0,0.5139504620059098,0.7925843626824919,-1.012524724918452,0.15171393716881562,-2.336771917537014,-0.45135265982940453,-0.45135265982940453,2
0,0,1,0,0,1,1.0,0.44550099074606236,-0.29933921135566405,-1.012524724918452,-2.9344120031688665,-0.3395939002724245,-0.8694347182577806,-0.4347173591288903,2
0,0,0,1,0,1,0.0,-0.7134288327066142,-0.34849840416103073,-1.012524724918452,0.15171393716881562,0.5241856787467941,-0.8827045641561735,-0.8827045641561735,1
1,1,0,0,0,1,0.0,0.19947201384503402,-0.5560223485587602,0.8679830061538945,0.15171393716881562,0.639414006185071,-0.10964408032905387,-0.10964408032905387,2
1,1,0,0,1,1,1.0,-2.8787403767583326,-0.312591605642723,-1.012524724918452,-2.470011091043805,2.1724435133473996,-0.8730388739338875,-0.8730388739338875,2
1,0,0,1,0,1,0.0,0.09546596169453615,0.8426838842463349,-1.012524724918452,0.15171393716881562,-0.5620907275113889,-0.42137263761451704,-0.42137263761451704,1
1,1,3,0,0,1,2.0,-0.7382098871113856,0.5427016493156707,-1.012524724918452,0.15171393716881562,1.5712508079009637,-0.5796278368472018,-0.14490695921180044,5
1,1,0,0,0,1,0.0,-0.4075606135060148,-0.4536957100079532,0.6519724978551712,0.15171393716881562,-2.055513496718841,-0.24330162773134556,-0.24330162773134556,2
1,1,1,0,0,0,0.0,0.3126116515737032,-0.754079135722783,0.6347973945422534,0.15171393716881562,-2.620783771931818,-0.327490300431913,-0.1637451502159565,3
1,1,2,0,0,1,2.0,0.9627007817246742,-0.5573512519922094,1.9702747897364417,0.15171393716881562,0.681353771812486,1.8360829096109708,0.6120276365369902,4
1,1,2,0,0,0,1.0,0.07750140582304901,-0.6935137497901892,0.6109173604849625,0.15171393716881562,-0.9383146948064557,-0.3287919185458723,-0.10959730618195744,4
1,1,2,0,0,1,1.0,-0.15210070547735535,-0.16178037486973987,-1.012524724918452,0.15171393716881562,0.1295240099909211,-0.8307719573686362,-0.2769239857895454,4
1,1,2,0,1,1,0.0,2.067899914590154,1.4099147905600977,1.9478660944720456,-0.909235247953949,0.6158531439047007,2.780301715686754,0.9267672385622513,4
1,0,0,0,1,1,1.0,0.7003787776468102,1.0191079067535271,-1.012524724918452,-2.068001532568849,106.38909803693842,-0.3011248982389575,-0.3011248982389575,1
1,1,3,0,0,1,1.0,0.9627007817246742,0.5122850649128396,1.1377892197425516,0.15171393716881562,0.5834287526792946,0.4899302109078615,0.12248255272696537,5
1,1,0,1,0,0,2.0,-0.5922069249552118,-0.6062973741084765,0.49427506093463547,4.496148240868803,5.28650862651086,-0.3784408130523571,-0.3784408130523571,2
1,1,2,0,0,1,0.0,-0.15210070547735535,0.7303584341177042,1.5684996853844102,0.15171393716881562,-0.06616358973484507,1.2236543241104876,0.4078847747034959,4
1,1,0,0,0,1,2.0,1.4048848884291478,0.7081679722565979,-1.012524724918452,0.15171393716881562,-4.615914962103703,-0.4983705088767964,-0.4983705088767964,2
1,0,0,0,0,1,2.0,-0.05328755607301021,0.4288457371066516,-1.012524724918452,0.15171393716881562,0.09129599863237169,-0.6287754142486567,-0.6287754142486567,1
1,1,0,0,0,0,0.0,0.07750140582304901,-0.23301322688777637,1.423462269756372,-2.068001532568849,0.06510266549191875,0.6079416713040422,0.6079416713040422,2
1,1,2,0,0,1,1.0,-1.0766282009663084,-0.6355325008485172,-1.012524724918452,0.15171393716881562,0.6532711268355803,-0.955279153452322,-0.3184263844841073,4
1,1,0,0,0,1,1.0,-0.27660179277339997,-0.28795341166060223,0.4948724357058118,0.15171393716881562,-1.3367634708781801,-0.2961861709321017,-0.2961861709321017,2
1,1,2,0,0,1,2.0,-0.5922069249552118,0.2667930200194782,-1.012524724918452,0.15171393716881562,0.7941286672737611,-0.6916843133225189,-0.23056143777417296,4
1,1,1,0,0,1,1.0,1.4387037743181537,2.2823898916216816,-1.012524724918452,0.15171393716881562,1.1329579013914175,4.1051192410594775,2.0525596205297387,3
1,0,0,1,0,1,0.0,-0.3631905416919125,-0.09720340736160835,-1.012524724918452,0.15171393716881562,0.32727884526608964,-0.8117682274400737,-0.8117682274400737,1
1,1,2,1,0,1,2.0,-1.6870137461924983,-1.402854848556006,0.3614064758109713,-0.909235247953949,1.619872660366151,-0.6209694866378334,-0.20698982887927778,4
1,1,1,1,0,1,2.0,0.0038438833565294403,-1.1694351059578618,0.9119586784611505,0.15171393716881562,-0.014929069017700806,-0.20966457929540483,-0.10483228964770241,3
1,1,2,0,0,1,1.0,0.09546596169453615,0.7645962774405741,-1.012524724918452,0.15171393716881562,-0.3850544891709307,-0.4674075351138798,-0.15580251170462658,4
